Game result,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
4th (35),3:30,0,-5,4,3,16,4,0,13,3,3,0,14,12,0,no,9,3,1,2,0,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),2:14,0,-4,1,3,6,64,0,0,3,0,7,5,7,0,no,9,1,10,0,0,1,1,3
2nd (52),2:45,9,-2,3,7,21,0,0,14,3,0,1,4,2,7,no,13,4,0,2,4,2,3,0
3rd (48),2:57,17,0,3,7,0,1,4,16,2,0,1,7,2,9,no,11,0,1,2,4,4,4,1
4th (46),4:13,5,-3,8,3,23,0,10,0,1,0,1,2,7,3,no,8,5,0,0,1,5,5,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),4:07,17,-1,9,7,18,0,3,13,3,0,0,10,21,8,no,13,3,0,2,4,3,3,0
2nd (51),3:52,16,-1,5,7,5,0,6,13,2,1,0,14,8,7,no,11,2,0,2,2,5,4,0
3rd (51),2:38,0,-5,1,3,9,43,0,0,3,3,5,14,6,0,no,9,2,8,0,0,1,2,1
4th (48),3:41,2,-4,5,10,23,4,0,8,3,0,0,15,18,5,no,12,4,2,1,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),5:37,8,-3,2,3,10,31,0,8,2,0,3,6,12,5,no,14,2,7,1,2,1,3,2
2nd (53),3:44,12,-1,4,7,25,0,0,6,2,2,1,6,6,7,no,11,5,0,1,3,0,4,1
3rd (46),3:42,10,-1,4,10,12,0,3,8,3,1,3,16,4,7,no,12,3,0,1,4,3,3,0
4th (41),9:01,0,-5,8,7,14,10,3,4,3,1,1,10,16,3,no,13,3,3,1,1,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),4:29,18,0,1,20,13,0,0,6,4,0,2,8,9,7,no,8,3,0,1,4,1,4,1
2nd (48),4:59,0,-6,4,5,25,0,7,13,3,1,1,14,6,0,no,10,5,0,1,0,4,3,1
3rd (44),4:33,17,0,8,5,11,1,2,0,2,1,0,4,15,8,no,12,2,1,0,4,3,4,1
4th (34),3:26,0,-5,2,7,14,13,3,0,3,1,1,10,6,6,no,13,4,3,1,3,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (75),3:21,14,-1,9,20,15,0,10,8,4,0,2,7,6,4,no,8,3,0,1,2,6,2,0
2nd (55),2:35,3,-3,6,3,22,10,6,8,3,1,0,12,22,3,no,9,4,2,1,2,1,3,3
3rd (54),4:32,0,-6,7,2,6,36,0,9,1,0,3,0,5,3,no,12,1,8,1,1,1,3,2
4th (49),6:38,17,0,1,7,0,4,6,14,2,0,1,20,6,8,no,11,0,1,3,3,3,6,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),4:22,13,-1,2,7,18,0,0,26,3,0,1,5,10,4,no,13,4,0,3,3,2,3,0
2nd (53),2:36,17,0,1,13,5,0,3,14,3,1,0,18,10,9,no,8,1,0,2,4,3,3,1
3rd (47),2:54,0,-5,8,3,17,18,6,0,3,0,2,8,13,1,no,9,3,4,0,1,4,3,2
4th (46),3:40,5,-5,1,3,11,26,5,0,1,0,1,12,10,6,yes,7,2,5,1,2,1,5,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:50,9,-2,3,15,14,0,4,19,3,1,1,11,14,3,yes,1,3,0,3,2,2,4,0
2nd (53),2:22,11,-2,5,7,19,0,3,10,2,0,1,10,11,7,no,11,4,0,2,3,3,3,1
3rd (53),4:48,0,-6,4,3,20,32,0,0,3,1,5,8,8,0,no,14,4,8,0,0,2,1,2
4th (50),3:10,15,-1,1,0,10,25,0,0,2,0,3,8,4,8,no,13,3,4,1,4,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),4:39,13,-3,2,3,14,26,0,0,2,1,4,10,13,8,no,9,3,5,1,3,2,3,1
2nd (50),2:20,6,-3,7,7,25,1,7,0,3,0,1,4,6,5,no,13,4,1,0,3,3,4,0
3rd (48),2:49,10,-2,3,3,7,0,8,19,2,0,3,5,5,7,no,14,2,0,3,4,5,3,1
4th (47),3:22,6,-3,4,2,0,25,0,13,1,1,2,14,9,7,no,12,0,6,2,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),3:32,9,0,1,20,8,0,5,18,4,0,1,18,16,6,no,8,2,0,2,3,1,5,1
2nd (55),2:49,0,-6,6,3,5,36,2,9,3,1,5,10,20,2,no,9,1,7,1,1,2,1,3
3rd (53),3:38,14,0,5,7,13,10,4,0,2,0,2,6,6,9,no,11,2,3,0,3,4,4,0
4th (46),2:46,0,-1,5,7,22,10,3,0,3,1,2,12,4,6,no,13,4,3,0,3,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:04,12,0,2,5,13,0,6,20,3,0,0,8,9,8,no,10,2,0,2,4,1,3,3
2nd (52),3:47,6,-2,6,7,28,0,0,7,3,0,2,8,12,4,no,13,7,0,1,2,2,3,0
3rd (49),3:27,0,-3,6,10,11,9,3,13,3,0,3,10,7,1,no,12,2,3,2,1,2,3,2
4th (48),3:26,8,-3,2,3,8,18,3,9,3,0,2,11,9,8,no,9,2,4,1,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (52),3:50,11,-2,3,7,12,13,2,6,2,1,2,18,15,7,no,11,3,3,2,2,2,2,1
2nd (45),5:18,11,-2,6,7,10,0,6,7,3,1,0,7,5,7,no,13,2,0,1,3,5,3,0
3rd (42),2:57,2,-2,5,10,18,5,4,0,3,0,4,10,10,7,no,12,3,3,0,3,1,4,1
4th (36),5:01,2,-4,6,5,15,0,0,12,3,0,1,10,15,6,no,10,3,0,2,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:30,16,0,10,7,11,0,6,11,3,1,1,6,20,8,no,13,2,0,2,4,3,3,0
2nd (61),4:21,0,-4,2,3,5,55,0,0,2,0,5,18,7,1,no,14,1,9,1,1,4,1,1
3rd (61),3:00,16,0,2,7,12,1,4,19,2,0,0,21,18,8,no,11,3,1,2,3,2,4,1
4th (42),3:05,0,-4,5,10,27,4,0,0,3,1,3,20,20,7,no,12,5,2,0,3,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:11,10,-1,10,5,18,10,3,8,3,0,1,6,23,3,no,10,3,3,0,2,4,2,1
2nd (60),2:00,13,-1,3,7,19,0,3,16,3,1,2,4,6,4,no,13,5,0,2,3,1,3,0
3rd (47),3:29,0,-6,2,10,20,9,4,8,3,0,3,15,2,0,no,12,4,3,1,0,4,2,1
4th (42),3:25,10,-3,6,7,0,1,4,17,2,1,1,14,8,7,no,11,0,1,2,2,3,5,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),3:45,3,-3,2,3,7,48,0,0,3,1,3,10,4,3,no,14,1,9,0,2,2,2,1
2nd (49),3:11,8,0,7,7,10,0,2,15,2,0,2,8,14,11,no,11,2,0,2,4,5,2,1
3rd (47),2:53,8,0,6,7,21,0,5,0,3,1,1,6,12,11,no,13,4,0,0,5,2,3,0
4th (41),2:35,5,-3,0,5,13,2,4,15,3,1,2,12,6,4,no,10,3,2,1,2,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),4:07,18,0,0,10,20,0,0,17,3,2,2,24,8,6,no,12,5,0,2,3,0,3,0
2nd (54),4:59,0,-6,18,5,10,0,13,14,3,0,1,5,28,3,no,10,2,0,1,1,6,4,1
3rd (53),5:21,18,0,0,10,13,0,2,10,3,1,0,10,2,8,yes,4,3,0,1,4,3,2,1
4th (50),2:14,0,-6,6,0,0,50,0,0,0,5,5,5,6,0,no,13,0,10,0,0,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),2:23,17,0,2,5,15,0,4,16,3,0,1,9,12,8,no,10,3,0,2,4,1,4,1
2nd (56),3:53,0,-5,1,0,5,55,0,0,2,2,6,6,1,0,no,13,1,9,1,0,1,1,1
3rd (48),3:31,8,-1,7,3,14,0,10,7,2,1,0,3,6,6,no,14,3,0,1,3,4,6,0
4th (44),3:27,1,-2,11,10,20,1,3,0,3,0,0,12,11,6,no,12,4,1,0,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:51,13,-1,9,10,24,0,6,0,3,1,2,14,5,3,no,12,5,0,0,2,3,3,1
2nd (60),3:24,0,-6,6,3,6,48,3,0,3,2,6,10,6,0,no,14,1,9,0,0,3,3,0
3rd (57),4:41,13,-1,1,7,11,0,0,26,2,1,1,12,7,9,no,11,3,0,3,4,0,3,2
4th (41),2:40,10,-4,8,5,6,0,5,11,3,0,3,2,20,11,no,10,1,0,1,4,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:03,13,-1,5,3,24,0,5,15,1,1,2,4,9,3,no,11,4,0,2,2,2,5,1
2nd (58),4:45,11,-2,1,10,15,10,0,13,3,1,3,15,1,4,no,12,3,3,2,2,3,1,0
3rd (55),3:37,1,-5,0,0,11,48,0,0,1,0,5,4,1,1,no,13,2,9,0,1,1,3,1
4th (50),2:40,10,-3,13,5,3,0,11,11,3,0,1,6,18,8,no,10,1,0,1,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:33,11,-1,6,3,16,0,10,17,1,0,0,12,12,3,no,11,3,0,2,1,5,5,1
2nd (58),4:29,13,-1,4,7,0,9,3,23,3,0,2,6,0,7,no,13,0,3,3,4,4,1,0
3rd (54),3:21,10,-3,3,3,27,0,5,9,2,0,3,12,15,9,no,9,6,0,1,3,2,5,1
4th (53),3:06,0,-5,2,0,12,40,4,0,0,0,7,0,3,0,no,8,3,9,0,0,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),2:13,0,-6,2,3,6,62,0,0,3,2,6,8,8,0,no,14,1,11,0,0,0,2,2
2nd (63),2:35,17,-1,4,10,29,0,4,0,3,0,1,13,8,6,no,12,5,0,0,3,3,4,0
3rd (62),3:06,17,-1,6,7,5,0,9,19,2,0,1,22,10,10,no,11,2,0,2,3,5,4,0
4th (61),2:40,2,-4,9,7,15,0,3,29,3,0,2,10,27,2,no,13,4,0,4,2,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),2:52,0,-5,6,10,0,55,0,0,3,1,6,8,12,0,no,12,0,10,0,0,0,3,1
2nd (60),3:07,8,-2,6,15,12,0,4,17,3,0,1,11,18,5,yes,1,2,0,2,2,4,3,2
3rd (55),3:31,18,0,3,7,24,0,3,0,3,1,3,16,6,9,no,13,5,0,0,5,3,1,0
4th (48),2:37,4,-3,4,7,15,0,6,15,2,0,1,16,15,5,no,11,4,0,2,2,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:35,11,-1,1,7,19,0,2,18,2,0,1,17,5,5,no,11,4,0,3,2,4,3,0
2nd (52),2:31,11,-1,5,5,18,0,2,12,3,0,1,6,8,5,no,10,4,0,2,3,3,2,1
3rd (50),3:37,0,-4,3,3,11,34,3,0,2,1,6,5,9,1,yes,2,2,6,0,1,3,2,1
4th (49),3:58,10,-2,10,10,8,9,4,0,3,0,4,8,14,9,no,12,1,3,0,4,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (53),4:11,9,0,6,5,7,0,6,20,2,0,0,8,3,6,no,12,1,0,3,3,2,6,1
2nd (52),3:39,9,0,4,5,14,0,5,15,3,0,2,3,7,6,no,10,3,0,1,3,5,3,0
3rd (43),3:40,0,-3,1,3,23,10,3,6,2,0,3,9,4,5,no,14,5,3,1,2,3,3,1
4th (40),2:32,0,-3,5,7,12,16,3,0,3,0,3,4,10,5,no,13,3,5,0,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:10,15,0,5,7,18,0,0,12,3,0,0,6,14,10,no,13,3,0,2,5,1,3,1
2nd (55),2:12,0,-5,0,10,20,21,0,9,3,0,4,18,4,0,no,12,5,6,1,0,2,1,0
3rd (50),2:06,8,-2,2,20,8,0,8,6,4,1,2,10,0,7,no,8,2,0,1,3,4,2,1
4th (45),4:08,9,-3,10,3,12,4,10,0,2,0,0,8,24,3,no,9,2,1,1,2,3,6,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),2:17,9,-3,1,3,38,0,2,8,2,0,3,11,13,7,no,9,8,0,1,3,3,2,1
2nd (57),3:09,17,0,1,7,10,0,0,22,2,1,1,14,8,10,no,11,2,0,3,4,1,4,1
3rd (49),3:45,5,-5,3,3,2,41,0,0,2,1,5,5,11,5,no,14,1,8,1,2,1,3,1
4th (47),2:49,4,-3,3,7,11,16,3,6,3,0,3,8,6,4,no,13,2,4,1,3,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),3:09,9,-2,4,5,17,0,0,26,3,0,0,9,20,6,no,10,3,0,2,3,2,4,1
2nd (52),3:15,11,-1,3,7,12,1,3,16,3,0,0,18,10,8,no,13,3,1,2,4,3,2,0
3rd (51),2:24,10,-1,4,15,16,0,7,0,3,0,0,8,8,8,yes,1,3,0,0,4,2,4,2
4th (47),5:26,0,-6,1,3,2,43,0,4,3,0,5,10,7,0,no,14,1,9,1,0,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),3:16,6,-2,7,10,15,0,7,17,3,0,1,11,8,4,no,12,4,0,2,2,3,4,0
2nd (60),2:15,17,0,4,15,16,0,0,8,3,0,0,6,13,6,yes,1,3,0,1,3,1,5,2
3rd (55),3:31,0,-3,3,7,0,48,0,0,3,0,4,6,10,1,no,13,0,8,1,1,2,2,1
4th (55),2:39,8,-4,1,3,13,26,4,4,3,0,4,15,7,5,no,9,2,5,1,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),2:28,16,-2,8,7,24,0,3,0,3,2,0,4,11,7,no,13,5,0,0,3,2,3,0
2nd (53),2:21,9,-2,2,3,6,26,3,6,3,0,4,12,14,6,no,9,1,5,1,3,2,3,2
3rd (47),3:17,5,-2,9,10,4,0,9,12,3,0,1,18,10,4,no,12,1,0,2,2,5,4,1
4th (44),3:14,1,-3,1,13,16,9,0,7,3,0,2,9,8,1,no,8,3,3,1,1,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),3:59,14,-1,2,7,26,0,3,10,3,2,2,22,12,9,no,13,5,0,1,4,1,2,0
2nd (51),2:32,12,0,1,3,18,10,7,0,2,0,3,12,4,8,no,14,4,3,0,4,5,2,0
3rd (50),2:19,3,-2,8,7,0,0,7,27,2,0,0,4,16,8,no,11,0,0,3,3,2,7,1
4th (43),4:49,0,-6,6,3,6,26,0,8,2,3,3,12,18,3,no,9,1,6,1,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),1:46,0,-6,2,2,11,55,0,0,1,0,4,6,9,0,no,12,2,9,1,0,0,3,2
2nd (60),2:47,13,-1,3,5,16,0,2,22,3,1,0,13,2,4,no,10,3,0,2,3,3,2,1
3rd (57),3:20,13,-1,5,7,18,0,5,10,2,0,1,8,8,4,no,11,3,0,2,1,5,5,0
4th (45),2:24,10,-4,7,7,14,0,3,8,3,1,2,4,12,9,no,13,5,0,1,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:08,0,-6,1,0,4,55,0,8,0,0,6,6,8,0,no,12,1,10,1,0,2,3,1
2nd (56),2:39,9,-1,6,5,30,0,7,0,2,0,0,13,21,5,no,10,5,0,0,3,3,3,2
3rd (53),2:00,13,-1,3,20,5,9,4,0,4,0,3,18,19,11,no,8,1,3,0,5,1,3,1
4th (48),3:12,10,-2,2,7,13,0,0,18,2,0,2,14,3,9,no,11,3,0,3,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),2:13,14,0,8,20,10,0,9,9,4,0,2,11,15,6,no,8,2,0,1,3,5,3,0
2nd (56),3:37,17,0,5,10,21,1,2,0,3,2,3,18,12,8,no,12,4,1,0,4,1,2,1
3rd (51),3:48,0,-3,7,7,17,1,6,16,2,0,0,17,18,3,no,11,3,1,2,1,3,3,3
4th (49),4:10,0,-6,3,3,0,43,0,6,2,1,5,10,11,3,no,14,0,9,1,1,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),2:58,18,0,11,7,10,0,4,17,2,1,0,7,14,8,no,11,2,0,2,3,4,3,1
2nd (63),3:32,0,-6,1,3,5,48,4,8,2,0,4,8,6,0,no,14,1,8,2,0,1,4,2
3rd (59),2:21,17,0,3,20,6,0,4,9,4,2,0,8,4,5,no,8,1,0,1,3,2,4,1
4th (42),3:46,0,-5,4,10,28,5,0,0,3,0,4,10,9,1,no,12,5,3,0,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:07,4,-3,0,3,5,48,0,6,2,1,4,14,6,3,no,14,1,9,1,2,1,2,1
2nd (60),3:47,16,0,3,7,9,0,0,25,3,1,1,9,10,8,no,13,2,0,3,4,2,3,0
3rd (56),3:13,4,-3,4,15,29,0,7,0,3,0,3,10,13,1,yes,1,7,0,0,1,3,4,0
4th (48),3:13,10,-4,5,3,10,13,4,7,3,1,1,10,14,6,no,9,2,3,1,2,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:23,0,-6,4,3,0,64,0,0,2,1,6,5,8,0,no,14,0,10,1,0,2,3,1
2nd (59),3:27,10,-2,3,0,39,0,3,6,2,0,3,2,9,4,no,13,8,0,1,3,1,3,0
3rd (53),3:04,9,-1,9,7,3,0,8,18,2,0,2,10,18,11,no,11,1,0,2,4,3,6,0
4th (46),3:54,13,-1,2,3,8,0,6,15,2,1,1,22,4,14,no,9,1,0,2,6,4,1,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:16,10,-2,8,3,24,1,9,9,2,0,3,8,12,2,no,9,5,1,1,2,6,3,0
2nd (57),3:04,8,-3,6,20,13,0,4,9,4,1,1,16,22,6,no,8,2,0,1,3,3,2,2
3rd (57),2:20,0,-6,0,5,3,55,0,0,2,1,4,12,0,0,no,12,1,9,1,0,1,2,1
4th (54),2:20,17,0,7,3,12,0,7,8,2,1,0,14,16,8,yes,3,2,0,1,4,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),1:52,18,0,5,10,17,1,0,19,3,0,1,16,14,7,no,12,3,1,2,4,3,2,0
2nd (57),2:41,0,-6,10,3,4,43,3,0,3,3,6,14,20,0,no,14,1,9,0,0,2,2,1
3rd (57),2:05,14,0,3,7,2,10,5,16,2,0,1,12,8,5,no,11,1,3,2,2,2,5,1
4th (50),2:25,0,-4,1,7,33,0,0,13,3,1,2,8,8,3,no,13,7,0,2,2,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),1:56,17,-1,3,5,24,0,2,15,3,0,1,16,16,6,no,10,5,0,1,3,3,2,1
2nd (56),2:02,17,-1,5,7,3,16,3,6,3,1,2,8,6,6,no,13,1,4,1,3,2,3,0
3rd (53),2:24,2,-4,6,10,13,9,4,13,3,0,1,16,19,2,no,12,2,3,2,2,1,3,2
4th (36),2:00,0,-6,1,20,15,0,0,6,4,1,2,6,5,5,no,8,3,0,1,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),1:56,9,-3,6,5,16,0,7,16,3,0,1,7,15,4,no,10,4,0,2,2,3,2,2
2nd (51),2:52,15,-1,4,10,14,1,3,5,3,0,1,11,9,7,no,12,3,1,1,4,3,3,0
3rd (49),2:48,12,-2,1,7,6,17,2,6,3,1,3,14,3,5,no,13,1,5,1,3,2,2,0
4th (37),2:51,0,-6,7,3,15,13,0,5,3,4,1,7,12,0,no,9,2,3,1,0,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),1:52,0,-6,6,3,14,31,8,5,3,0,4,6,14,0,no,9,3,6,1,0,4,1,2
2nd (60),2:26,9,-2,1,20,5,0,5,22,4,1,0,16,13,3,no,8,1,0,3,2,2,5,0
3rd (56),2:52,10,-2,7,10,19,0,5,7,3,1,0,10,11,4,no,12,3,0,1,3,1,5,1
4th (54),2:40,16,-1,3,5,18,0,3,10,3,2,1,18,12,8,no,10,4,0,0,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),2:36,18,0,4,3,26,0,4,8,2,0,1,10,12,8,no,14,5,0,1,5,3,4,0
2nd (60),2:31,10,-1,4,20,13,0,4,10,4,0,0,15,10,6,no,8,3,0,1,3,4,3,0
3rd (48),5:53,0,-6,2,3,0,31,2,16,3,1,1,12,8,0,no,9,0,5,3,0,2,4,2
4th (45),2:18,3,-4,7,7,9,10,6,7,2,0,0,10,17,6,no,11,2,3,1,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (50),2:58,0,-6,4,7,8,25,5,7,3,0,4,6,6,0,no,13,2,5,2,0,2,4,0
2nd (50),3:43,9,-2,1,2,7,33,0,0,1,0,4,10,8,6,no,14,1,8,0,3,2,3,1
3rd (49),3:03,13,-1,5,2,26,0,4,0,1,0,2,8,11,11,no,12,5,0,0,5,2,4,1
4th (46),4:43,10,-1,4,7,10,0,3,13,2,1,2,7,6,9,no,11,2,0,2,4,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (75),2:50,0,-6,5,0,0,76,0,0,0,2,8,2,6,0,no,13,0,12,0,0,1,1,2
2nd (67),1:55,10,-2,1,13,16,0,5,24,3,0,1,6,6,3,no,8,3,0,3,2,2,5,0
3rd (56),3:07,8,-4,12,10,15,0,10,5,3,0,1,6,8,4,no,12,2,0,1,2,6,2,2
4th (48),3:46,18,0,5,7,11,0,7,0,2,1,1,8,2,11,no,11,3,0,0,4,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),3:30,17,0,1,7,20,0,0,17,3,0,1,6,3,8,no,13,3,0,2,4,3,3,0
2nd (61),3:20,17,0,4,7,16,0,0,17,2,0,0,10,6,8,no,11,3,0,2,3,1,5,2
3rd (51),2:12,0,-6,4,20,14,0,12,7,4,0,3,7,6,0,no,8,4,0,1,0,6,2,1
4th (33),2:56,0,-4,4,10,8,9,6,0,3,0,2,2,10,7,yes,2,2,2,0,3,1,6,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (73),1:45,8,-4,3,2,2,62,0,0,1,1,9,6,6,5,no,12,1,11,0,2,0,0,2
2nd (56),3:42,18,0,6,7,18,0,2,5,2,0,2,12,2,9,no,11,4,0,1,4,4,3,0
3rd (52),2:37,1,-2,3,3,19,10,8,10,3,0,4,5,8,4,no,9,4,1,2,2,5,3,0
4th (48),2:22,0,-3,6,8,17,0,6,14,2,0,0,4,11,4,no,8,3,0,2,2,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),4:06,17,0,5,3,10,31,4,0,3,1,5,18,12,6,no,14,2,7,0,3,4,1,0
2nd (57),4:47,11,-1,2,10,17,0,0,18,3,0,2,14,8,7,yes,3,4,0,2,3,3,3,0
3rd (56),5:09,0,-3,5,20,0,0,4,30,4,1,0,14,14,1,no,8,0,0,4,1,2,4,2
4th (53),2:46,3,-5,10,10,26,1,8,0,3,0,1,6,18,2,no,12,5,1,0,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:22,13,0,4,3,17,0,4,17,2,2,2,8,9,6,no,14,4,0,2,4,2,4,0
2nd (52),4:39,11,-2,6,3,3,31,0,0,2,0,4,8,21,7,yes,2,1,6,0,3,1,3,2
3rd (52),2:52,3,-5,4,20,19,0,4,7,4,0,1,13,8,5,no,8,4,0,1,2,4,2,1
4th (46),3:43,3,-3,5,10,21,0,4,6,3,0,0,17,8,6,no,12,4,0,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),6:30,11,-1,6,7,24,0,5,5,2,0,0,16,15,8,no,11,5,0,1,3,2,5,0
2nd (54),4:27,11,-1,2,20,8,0,8,6,4,2,2,8,0,5,no,8,2,0,1,3,4,2,0
3rd (52),2:58,0,-4,7,3,0,38,8,0,3,1,3,6,11,1,no,9,0,7,0,1,3,2,3
4th (50),3:22,10,-2,9,10,17,0,0,6,3,0,0,9,13,10,no,12,3,0,1,4,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),2:39,13,-1,3,7,14,0,0,24,2,1,1,16,16,6,no,11,4,0,4,3,1,3,0
2nd (52),2:34,14,-2,4,7,25,4,0,0,3,0,0,4,16,11,no,13,4,2,0,5,1,3,0
3rd (52),2:30,8,-3,1,3,0,36,0,7,3,2,4,5,2,2,no,14,0,7,2,1,2,3,1
4th (49),2:22,0,-5,5,10,14,21,4,0,3,0,4,14,5,0,no,12,3,6,0,0,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (50),2:47,11,-3,2,7,5,10,0,18,2,0,1,15,8,6,no,11,1,3,3,2,3,3,1
2nd (47),3:00,16,-1,3,7,15,0,3,4,3,2,2,10,4,11,no,13,4,0,1,5,2,1,0
3rd (45),3:50,7,-3,1,3,7,26,4,0,3,1,2,8,6,8,no,14,1,6,0,4,1,4,1
4th (40),3:41,1,-4,12,0,14,0,4,13,0,2,2,4,19,1,no,9,3,0,2,1,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),3:08,9,-2,2,3,15,10,5,26,3,0,2,6,8,1,no,9,4,2,3,1,2,5,0
2nd (52),3:52,18,0,10,7,12,0,5,0,2,3,1,6,18,9,no,11,2,0,0,4,1,5,1
3rd (51),5:41,0,-6,11,10,22,0,14,0,3,0,3,10,10,0,no,12,5,0,0,0,7,1,2
4th (51),2:54,8,-3,0,7,10,16,0,13,3,0,3,16,2,5,no,13,2,4,2,3,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),4:04,2,-4,4,2,4,62,0,0,1,0,6,12,4,1,no,12,1,11,0,1,3,1,0
2nd (55),3:57,8,-4,3,3,13,9,5,18,3,0,3,8,12,7,no,14,3,3,2,3,1,5,1
3rd (55),3:24,18,0,1,5,18,0,0,13,3,0,1,9,12,10,no,10,3,0,1,6,2,2,1
4th (46),3:59,8,-4,7,7,21,0,7,0,2,1,2,8,9,8,no,11,4,0,0,2,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:18,9,-2,6,20,10,0,13,8,4,0,0,15,11,3,no,8,2,0,1,2,5,4,0
2nd (61),2:32,0,-6,1,3,8,55,0,0,3,2,4,9,5,0,no,14,1,10,0,0,1,2,2
3rd (59),3:08,16,0,9,7,14,0,6,7,2,0,0,8,20,9,no,11,3,0,1,4,4,2,2
4th (52),2:57,9,-2,3,10,24,0,0,8,3,2,2,10,6,4,yes,3,5,0,1,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (73),2:53,13,-1,6,7,15,0,0,33,2,0,1,12,14,6,no,11,4,0,4,3,2,3,0
2nd (68),2:23,0,-5,2,3,4,55,3,6,3,1,7,4,0,0,no,14,1,10,1,0,2,1,2
3rd (54),4:59,11,-2,4,20,11,0,10,0,4,0,1,8,6,4,no,8,2,0,0,2,4,6,0
4th (44),2:24,11,-3,5,3,24,4,0,0,3,1,1,16,20,9,no,9,4,1,0,4,1,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),2:25,16,-1,7,7,21,0,8,9,2,0,0,9,10,7,no,11,4,0,1,2,4,4,1
2nd (63),2:14,17,0,2,7,4,0,0,33,3,2,0,8,6,5,no,13,1,0,5,3,2,1,1
3rd (49),2:26,0,-5,7,3,15,26,3,0,3,3,4,10,4,0,no,9,3,5,0,0,3,3,1
