Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
1,62,3:06,13,-1,4,7,22,0,4,13,2,0,0,13,8,5,no,11,4,0,2,2,3,3,2,#61285911
2,51,4:39,12,-1,2,3,24,0,4,7,3,0,0,15,10,8,no,14,5,0,1,4,4,4,0,378
3,50,5:11,0,-6,6,10,11,9,6,14,3,0,1,6,14,0,yes,3,3,2,3,0,3,3,1,
4,45,5:06,10,-3,3,3,4,26,2,0,3,1,4,12,14,10,no,9,1,5,0,4,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:11,0,-6,4,20,23,0,4,16,4,0,0,22,16,0,no,8,5,0,2,0,3,4,0,#61263465
2,59,3:51,9,-3,6,7,9,31,0,0,3,0,4,8,19,3,no,13,2,6,1,2,2,2,0,378
3,55,6:45,9,-3,7,10,19,0,7,6,3,1,2,14,14,4,no,12,4,0,1,2,2,3,2,
4,49,4:15,18,0,3,7,7,0,4,10,2,2,0,11,6,9,no,11,1,0,2,4,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:37,8,-4,10,7,26,0,6,7,2,1,2,12,29,4,no,11,5,0,1,1,2,6,0,#51841877
2,56,5:20,8,-2,2,3,0,25,4,16,3,1,2,12,12,3,no,9,0,5,3,2,1,3,2,378
3,54,3:51,17,0,4,10,15,1,3,4,3,1,1,23,4,8,no,12,3,1,1,4,3,1,1,
4,49,5:48,1,-4,6,7,11,16,3,9,3,1,3,18,20,1,no,13,2,5,1,1,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:43,0,-5,11,7,8,26,7,6,3,0,3,6,26,0,no,13,2,5,2,0,2,4,0,#55485244
2,56,3:47,14,0,4,10,5,0,9,14,3,1,1,13,12,7,yes,3,1,0,2,4,5,0,2,378
3,55,4:23,13,-2,3,0,15,26,0,0,0,1,4,21,10,5,no,9,3,6,0,2,3,3,0,
4,50,4:27,4,-2,3,10,21,0,0,14,3,2,0,16,8,4,no,12,3,0,2,3,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,4:58,14,0,4,7,7,0,2,18,2,0,2,10,8,11,no,11,2,0,2,4,5,2,1,#43194643
2,45,4:19,1,-4,7,10,15,0,3,13,3,2,0,10,10,1,no,12,3,0,2,1,3,4,0,378
3,43,5:57,8,-2,6,7,11,13,0,0,3,0,1,10,14,8,no,13,2,4,0,3,2,3,1,
4,35,5:25,3,-2,1,3,30,0,0,0,3,2,3,12,10,8,no,14,7,0,0,4,0,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,5:28,3,-4,6,10,0,43,0,0,3,0,5,9,5,2,no,12,0,9,0,1,2,1,2,#43183891
2,56,5:51,7,-2,7,7,31,0,6,0,3,0,1,4,11,5,no,13,6,0,0,3,3,3,0,378
3,50,6:39,14,-1,2,5,23,0,3,4,3,0,2,7,11,6,no,10,5,0,1,3,3,3,0,
4,49,3:56,10,-3,3,15,0,0,6,18,3,0,0,9,2,6,yes,1,0,0,2,2,4,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:25,16,-1,4,7,34,0,4,0,3,0,1,4,12,8,no,13,6,0,0,4,1,4,0,#51538764
2,56,4:12,16,-2,4,5,12,0,3,18,3,3,1,13,7,7,no,10,3,0,1,3,2,3,0,377
3,55,2:48,1,-4,5,10,5,29,0,9,3,0,3,16,8,1,no,12,1,6,2,1,1,3,1,
4,39,3:08,2,-4,5,3,0,13,6,14,3,1,2,3,9,2,no,9,0,3,2,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:32,3,-4,6,10,0,48,3,0,3,0,5,10,10,2,no,12,0,9,0,1,1,2,2,#63839622
2,63,3:25,18,0,7,7,11,0,5,15,2,0,2,11,14,9,no,11,2,0,2,4,5,2,1,377
3,49,3:51,5,-4,3,7,25,13,0,0,3,0,2,12,15,3,no,13,4,4,0,1,3,3,0,
4,47,4:25,9,-3,2,5,8,0,5,21,3,1,1,12,6,6,no,10,2,0,2,3,2,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:50,0,-6,1,3,6,62,0,0,1,0,7,2,4,0,no,9,1,10,1,0,0,3,2,#50514412
2,53,2:57,10,-2,13,5,18,0,0,9,2,0,1,2,33,9,no,12,3,0,1,4,1,5,2,377
3,53,4:09,9,-1,1,15,14,0,5,10,3,1,2,24,2,6,yes,1,3,0,1,3,5,2,0,
4,49,5:23,13,-1,2,10,10,0,4,11,3,1,2,13,2,7,yes,3,3,0,2,4,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:29,9,-1,1,3,3,48,0,0,2,1,4,13,6,6,no,14,1,8,1,3,2,2,0,#50510577
2,56,2:58,0,-5,7,10,22,0,8,14,3,0,2,14,14,2,no,12,4,0,2,1,5,3,0,377
3,56,5:01,13,-1,3,20,17,0,0,4,4,0,1,10,15,9,no,8,3,0,1,4,1,4,1,
4,49,3:55,7,-2,4,3,7,13,3,14,3,1,1,16,18,5,no,9,2,3,2,3,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:17,10,-2,6,3,8,26,10,0,3,0,3,14,16,4,no,9,1,5,0,3,3,3,2,#55487971
2,54,3:34,12,-1,2,7,29,0,0,5,3,0,2,8,7,8,no,13,6,0,1,4,1,3,0,377
3,51,4:09,8,-3,0,5,4,16,0,21,3,0,4,9,3,8,no,10,1,4,2,3,2,2,1,
4,48,5:03,1,-5,5,3,10,10,4,20,2,0,3,11,16,1,no,14,3,4,3,1,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,5:41,13,-2,4,20,9,0,4,6,4,0,0,10,10,9,no,8,2,0,1,4,1,5,1,#42974341
2,54,6:18,12,-1,2,5,22,0,0,14,3,0,1,11,11,8,no,10,4,0,1,4,1,3,2,377
3,52,4:47,5,-5,3,3,5,28,4,9,2,0,3,5,9,3,no,14,1,7,2,1,3,2,2,
4,45,4:12,5,-3,2,7,7,18,2,7,3,0,3,8,4,2,no,13,1,4,2,2,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:26,16,-1,0,3,0,48,0,0,3,4,2,26,12,4,no,14,0,8,1,2,0,2,1,#61045500
2,61,3:11,18,0,10,7,7,0,6,13,3,1,0,8,14,7,no,13,2,0,2,4,3,3,0,376
3,53,4:40,0,-5,4,3,24,16,2,9,3,2,1,16,20,0,no,9,5,3,1,0,3,3,1,
4,44,2:51,1,-5,2,20,21,1,4,0,4,0,1,10,14,3,no,8,4,1,0,2,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:19,18,0,10,5,7,0,5,22,3,2,0,11,15,7,no,10,2,0,1,4,3,2,1,#59184505
2,66,2:48,18,0,8,7,17,0,9,7,2,0,0,6,11,6,no,11,3,0,1,2,4,3,3,376
3,63,2:44,0,-6,2,3,0,64,0,0,3,1,5,16,10,1,no,9,0,9,1,1,2,3,0,
4,43,3:08,0,-6,2,20,15,0,3,9,4,2,0,10,7,3,no,8,3,0,1,1,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:36,18,0,5,3,19,0,4,10,2,0,2,6,8,9,no,14,4,0,2,5,2,4,1,#57265306
2,53,2:54,4,-3,5,7,5,10,4,21,3,0,3,2,11,3,no,13,1,3,3,2,4,2,0,376
3,52,2:34,0,-4,3,10,4,36,3,0,3,1,6,18,4,3,no,12,1,8,0,1,3,1,0,
4,49,4:09,4,-3,3,8,28,0,4,5,2,1,1,10,13,3,no,8,5,0,1,2,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:12,18,0,6,7,14,0,3,14,3,1,1,10,8,7,no,13,4,0,2,4,2,2,0,#52614506
2,57,3:56,8,-4,4,20,5,0,9,15,4,0,2,7,10,5,no,8,1,0,2,2,5,4,0,376
3,53,3:28,3,-5,2,0,0,50,3,0,0,2,7,8,4,2,no,14,0,10,0,1,1,3,1,
4,52,3:17,7,-3,3,5,36,4,0,0,2,0,4,4,7,4,no,12,7,2,0,2,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:38,0,-6,0,3,5,55,0,6,3,0,6,22,14,0,no,9,2,9,1,0,1,2,1,#51539087
2,58,4:39,13,0,3,10,17,0,0,15,3,0,0,24,8,6,no,12,3,0,2,4,3,2,1,376
3,57,2:27,8,-2,9,20,13,0,9,0,4,0,1,4,18,6,no,8,3,0,0,3,3,5,0,
4,54,4:44,9,-2,4,3,16,4,4,16,3,0,2,8,18,4,no,14,4,2,2,2,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3:12,0,-5,0,0,16,62,0,0,0,0,9,6,0,0,no,12,3,11,0,0,2,1,1,#48554861
2,55,2:43,13,-1,6,7,12,0,3,15,2,1,3,8,13,9,no,11,3,0,2,4,2,3,1,376
3,49,4:35,8,-3,3,7,28,0,0,6,3,2,2,7,8,5,no,13,6,0,1,2,1,3,0,
4,41,4:35,14,-2,6,5,5,0,3,10,3,1,0,6,6,12,no,10,1,0,1,5,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:36,17,0,8,7,7,0,6,8,3,1,0,4,15,9,no,13,1,0,1,5,4,3,0,#62248324
2,53,3:04,0,-5,2,10,6,26,0,14,3,0,4,9,4,0,no,12,2,5,3,0,1,4,0,376
3,50,4:40,13,-2,4,7,17,4,0,7,2,0,1,9,10,7,no,11,3,2,1,2,2,3,3,
4,45,5:08,4,-3,2,13,20,0,2,7,3,1,1,16,9,4,no,8,4,0,1,3,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,3:21,3,-2,5,3,7,13,4,17,3,0,0,13,13,3,no,14,1,4,2,2,4,3,2,#61679933
2,50,3:00,10,-3,2,5,22,0,0,14,3,1,1,18,11,7,no,10,6,0,1,3,2,2,0,376
3,47,2:52,10,-2,10,7,17,0,5,0,3,1,2,4,18,9,no,13,4,0,0,4,3,2,1,
4,42,3:18,8,-2,3,3,17,1,7,5,1,2,0,16,9,6,no,11,3,1,1,3,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:21,12,-2,0,5,6,25,0,10,3,0,4,7,5,5,no,10,1,5,2,3,2,1,1,#61618302
2,51,4:39,9,-2,0,3,27,0,0,14,3,0,2,20,8,6,no,14,7,0,2,3,2,4,0,376
3,50,3:48,12,-1,9,7,15,0,4,4,2,1,1,9,24,9,no,11,3,0,1,3,2,4,2,
4,50,4:15,0,-6,2,7,8,36,3,0,3,0,5,4,3,2,no,13,1,8,0,1,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:30,14,-1,9,7,21,0,6,7,3,0,0,12,24,9,no,13,4,0,1,4,3,3,0,#61083009
2,51,4:00,11,-1,5,3,13,9,4,7,3,0,1,12,18,8,no,14,2,2,2,4,3,3,2,376
3,49,3:37,9,-2,2,3,9,10,4,14,3,1,0,8,8,6,no,9,2,2,2,3,1,4,3,
4,43,3:33,0,-6,1,10,5,33,0,0,3,1,4,20,2,0,no,12,1,8,0,0,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:40,0,-6,0,3,16,55,0,0,3,1,6,22,4,0,no,9,3,9,0,0,2,1,1,#63348487
2,61,3:47,14,-1,12,7,12,0,10,7,2,0,0,7,26,9,no,11,2,0,1,3,3,4,3,376
3,59,2:29,11,-1,6,20,5,0,9,9,4,0,1,12,11,8,no,8,1,0,1,4,5,3,0,
4,49,3:06,9,-2,3,3,20,0,3,13,3,2,1,8,8,3,no,14,5,0,2,2,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:58,0,-6,5,3,6,55,0,0,2,1,5,4,11,0,no,14,1,10,0,0,2,3,1,#62811272
2,57,3:28,10,-1,7,10,12,0,3,16,3,0,2,16,12,9,no,12,2,0,2,4,3,3,1,376
3,56,3:02,12,-1,4,7,26,0,2,6,2,0,3,9,12,8,no,11,6,0,1,3,3,2,1,
4,52,3:07,9,-1,2,3,9,1,4,25,3,1,0,14,8,6,no,9,2,0,3,3,3,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:00,11,-1,8,7,13,0,5,14,2,2,1,6,13,5,no,11,3,0,2,2,1,5,1,#55876831
2,54,3:58,3,-5,2,3,8,43,0,0,1,0,6,5,11,2,no,9,1,9,0,1,2,2,2,376
3,52,3:30,14,-1,3,5,14,0,4,13,3,0,2,12,6,9,no,10,4,0,1,4,4,2,0,
4,43,5:29,6,-3,1,7,28,0,0,4,3,3,1,12,5,4,no,13,6,0,1,2,2,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:51,9,-3,6,20,19,0,4,7,4,0,0,8,16,3,no,8,3,0,1,2,2,4,2,#59165132
2,61,2:12,0,-6,2,10,12,43,0,0,3,1,6,14,2,0,no,12,3,9,0,0,1,0,1,375
3,60,3:00,17,-1,2,7,15,0,3,17,3,1,1,8,9,8,no,13,4,0,2,4,1,3,0,
4,57,3:30,10,-2,6,5,10,0,4,24,3,0,2,11,14,7,no,10,2,0,2,4,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:34,4,-3,6,3,19,10,6,15,3,1,1,8,13,1,no,9,3,2,2,1,2,3,3,#57587972
2,55,4:23,11,-1,5,5,10,0,9,16,3,1,0,21,4,8,no,10,2,0,1,4,6,1,0,375
3,52,5:37,14,-1,2,3,15,0,5,14,3,0,1,10,11,9,no,14,4,0,2,4,2,5,1,
4,50,4:06,5,-5,4,7,8,31,0,0,3,0,2,3,14,6,no,13,2,6,1,2,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:40,18,0,2,20,15,0,0,9,4,2,2,10,9,6,no,8,3,0,1,3,2,3,0,#61617110
2,61,3:29,0,-6,2,3,14,48,0,0,2,0,5,4,10,0,no,14,2,9,0,0,1,4,2,375
3,58,3:11,18,0,1,7,10,0,0,22,3,2,0,6,5,8,no,13,3,0,3,4,0,3,0,
4,46,3:03,0,-6,9,5,16,0,16,6,3,1,1,10,6,0,no,10,4,0,0,0,5,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:09,13,-1,3,20,0,0,8,15,4,0,2,9,6,7,no,8,0,0,2,4,4,4,0,#61126173
2,56,3:24,8,-4,1,2,12,31,0,6,1,0,3,8,6,5,no,14,2,7,1,2,1,3,2,375
3,45,6:27,13,-2,6,10,11,4,3,0,3,0,0,6,12,9,yes,2,2,0,1,4,4,3,1,
4,43,4:27,1,-4,5,10,22,9,0,0,3,0,1,9,8,4,no,12,5,3,0,2,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:41,0,-6,0,3,2,55,0,7,2,1,4,14,6,0,no,14,1,9,2,0,1,3,1,#60461671
2,56,2:28,10,-2,3,5,19,0,0,21,3,1,1,13,6,4,no,10,4,0,2,3,2,3,0,375
3,56,2:21,11,-2,2,20,21,0,4,0,4,0,2,9,12,5,no,8,3,0,0,3,3,4,1,
4,48,2:19,14,-1,8,7,13,0,3,4,3,0,2,5,17,12,no,13,3,0,1,5,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:47,17,-1,5,3,12,9,0,13,3,0,1,2,16,6,no,9,2,2,2,3,3,3,1,#60461419
2,58,2:33,17,-1,3,20,12,0,7,0,4,0,0,8,11,8,no,8,2,0,0,4,2,5,1,375
3,45,2:16,2,-4,5,10,9,9,0,14,3,0,3,18,6,2,no,12,2,3,2,2,2,2,2,
4,32,2:23,0,-6,3,7,11,10,7,0,3,1,4,9,4,3,no,13,4,4,0,1,4,0,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:19,0,-5,2,5,0,48,2,10,2,0,6,8,1,0,no,12,0,9,1,0,1,4,1,#62986395
2,57,4:53,17,0,1,7,20,0,0,12,3,0,0,4,6,9,no,13,3,0,2,5,1,2,2,375
3,47,3:44,8,-3,4,3,12,10,4,9,3,1,2,2,4,2,no,9,4,2,1,1,2,3,2,
4,46,5:09,9,-2,6,3,26,0,4,0,3,1,2,5,8,5,no,14,6,0,0,3,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:51,17,-1,4,7,14,0,0,26,3,0,1,12,10,8,no,13,3,0,3,4,2,2,1,#62955530
2,55,3:17,17,-1,1,8,3,25,2,0,2,1,5,8,6,6,no,8,1,4,1,3,3,2,1,375
3,49,3:09,0,-6,12,3,22,0,14,4,1,0,0,4,16,1,no,11,4,0,1,0,5,5,2,
4,48,3:30,2,-4,1,3,0,43,3,0,3,2,5,12,4,2,no,14,0,9,0,2,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,4:26,7,-1,4,7,9,0,8,18,2,1,2,12,9,5,no,11,2,0,3,2,4,4,0,#50677156
2,50,3:56,9,-1,4,7,15,1,0,15,3,0,2,8,10,7,no,13,3,1,2,4,1,3,1,375
3,46,5:10,3,-4,7,10,9,16,0,5,3,0,4,5,12,5,no,12,2,4,1,2,1,3,2,
4,41,3:54,6,-3,5,10,18,0,5,0,3,1,2,10,4,7,yes,3,4,0,0,3,5,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:55,13,-1,3,5,20,0,7,16,3,0,1,18,6,3,no,10,4,0,2,2,4,2,1,#48178100
2,60,3:14,0,-6,2,0,5,55,4,0,0,1,6,16,4,0,no,14,1,10,0,0,3,1,2,375
3,53,3:25,5,-4,6,15,18,0,6,7,3,0,2,2,17,6,yes,1,4,0,1,2,1,6,1,
4,51,3:11,13,0,4,7,13,10,4,0,3,0,0,3,12,6,no,13,3,2,1,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:14,10,-1,2,20,14,0,5,9,4,0,1,12,13,4,no,8,3,0,1,3,1,5,1,#60305519
2,51,7:17,9,-2,1,10,5,25,3,0,3,0,3,17,4,9,no,12,1,4,1,4,2,3,0,375
3,49,6:40,0,-6,17,10,7,10,11,0,3,2,0,8,21,0,yes,7,1,3,0,0,5,2,3,
4,48,4:08,13,-1,2,7,23,0,0,4,2,0,3,9,8,11,no,11,5,0,1,4,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:04,3,-5,12,13,16,0,7,7,3,0,1,11,25,2,no,8,3,0,1,1,4,4,2,#55520648
2,53,3:31,18,0,3,5,17,0,2,8,3,2,1,8,10,9,no,10,4,0,0,5,2,2,0,375
3,50,4:04,9,-3,2,7,6,18,4,7,2,0,2,15,6,6,no,11,1,4,2,2,4,2,1,
4,46,6:31,6,-4,2,3,12,10,2,15,3,3,2,20,13,4,no,9,3,2,2,2,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:46,11,-1,2,7,36,1,0,0,3,0,0,6,12,8,no,13,6,1,0,4,0,4,0,#55485947
2,51,3:06,5,-2,5,3,8,10,10,12,3,0,4,11,2,6,no,9,2,2,2,3,7,1,0,375
3,48,4:50,10,-2,4,10,9,17,0,0,3,0,4,18,10,10,no,12,3,5,0,4,1,2,0,
4,42,6:04,3,-2,7,3,2,25,4,0,3,2,2,6,17,3,no,14,1,4,1,2,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:27,0,-6,3,2,0,48,0,15,1,1,3,4,9,0,no,14,0,8,3,0,0,4,2,#59096533
2,57,4:00,13,-1,4,5,21,0,3,12,3,1,0,9,10,5,no,10,3,0,1,4,2,2,2,374
3,51,3:26,10,-1,9,3,17,0,9,4,1,1,3,9,9,4,no,11,4,0,1,2,6,3,0,
4,38,4:22,10,-3,2,7,16,0,0,6,3,3,1,15,9,10,no,13,4,0,1,4,1,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:58,9,-3,6,15,23,0,3,0,3,1,2,4,9,3,yes,1,5,0,0,2,3,4,0,#53898189
2,50,4:47,18,0,2,5,7,0,4,14,3,1,0,12,6,9,no,10,1,0,1,5,3,2,2,374
3,48,2:39,0,-5,4,10,23,9,2,5,3,0,4,6,2,0,no,12,5,3,1,0,3,2,1,
4,48,3:16,8,-3,3,3,5,26,0,6,3,0,2,4,9,5,no,14,2,5,2,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:33,0,-5,5,3,0,55,0,8,1,0,6,4,18,1,no,11,0,10,1,0,0,3,3,#62672467
2,62,3:45,13,-1,4,5,14,0,6,21,3,0,0,16,6,4,no,10,2,0,2,3,3,2,3,374
3,55,6:00,14,-2,6,3,23,0,5,6,3,0,3,7,15,6,no,14,5,0,1,3,5,4,0,
4,53,3:06,8,-3,0,20,16,0,4,8,4,1,3,17,5,5,no,8,4,0,2,2,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:58,0,-6,2,3,8,62,0,0,2,0,7,5,10,2,no,14,1,11,0,1,1,2,2,#61658303
2,68,3:18,10,-2,6,5,16,0,7,26,3,0,2,11,11,4,no,10,3,0,2,3,4,3,0,374
3,57,3:35,11,-2,7,7,9,0,4,21,2,0,1,12,13,8,no,11,2,0,3,3,3,3,2,
4,55,3:22,14,-1,3,10,17,0,4,8,3,0,2,12,6,9,no,12,4,0,1,4,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,3:01,16,0,4,7,13,0,5,5,3,1,0,8,3,8,no,13,2,0,1,4,2,5,0,#61191843
2,48,1:56,9,-2,5,10,19,0,3,4,3,0,1,3,10,6,yes,3,3,0,1,3,4,4,0,374
3,48,2:59,3,-5,3,3,9,10,9,16,2,0,2,16,4,5,no,14,2,3,2,2,5,2,2,
4,43,4:11,6,-3,8,10,0,18,4,0,3,0,2,4,14,7,no,12,0,4,1,3,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:32,0,-6,5,3,8,38,4,6,3,2,2,10,15,0,no,9,1,7,1,0,1,4,2,#61082277
2,55,4:16,14,0,2,7,17,1,0,14,3,0,1,14,14,8,no,13,4,1,2,4,1,3,0,374
3,49,4:41,9,-2,3,20,5,9,5,0,4,0,4,9,4,4,no,8,1,3,0,2,5,2,1,
4,45,3:52,8,-1,4,7,17,0,4,6,2,1,1,8,8,7,no,11,4,0,1,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,2:33,13,-1,6,10,30,0,3,13,3,0,3,12,15,4,no,12,5,0,1,3,3,3,0,#59829682
2,61,2:25,4,-4,1,0,0,55,0,5,2,2,6,7,2,1,no,13,0,10,1,1,1,1,0,374
3,57,4:10,13,-2,2,3,9,13,3,16,3,0,2,24,14,8,no,9,2,3,2,3,3,3,2,
4,50,2:34,5,-4,8,20,11,0,10,0,4,0,2,4,16,6,no,8,3,0,0,2,3,6,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:29,9,-2,7,10,14,0,4,21,3,0,2,0,10,4,yes,3,3,0,3,2,3,4,0,#64239742
2,56,3:16,13,-1,4,3,5,16,8,8,3,0,3,13,8,7,no,9,1,3,1,4,5,2,1,374
3,55,3:37,0,-6,0,0,20,33,0,8,2,0,6,6,4,0,no,13,4,8,1,0,0,2,1,
4,49,6:25,13,-2,2,3,20,0,5,8,3,0,1,12,9,9,no,14,4,0,1,4,2,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:32,11,-2,7,7,28,0,0,15,2,1,2,10,20,4,no,11,6,0,2,1,2,4,0,#62767016
2,60,2:44,0,-5,1,3,0,55,6,0,2,1,4,20,13,0,no,9,0,9,1,0,1,2,3,374
3,57,2:54,9,-1,2,20,11,0,7,9,4,0,0,19,4,3,no,8,2,0,1,2,5,3,1,
4,48,3:40,11,-1,8,7,16,0,0,7,3,1,3,4,16,9,no,13,3,0,1,4,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:18,15,-1,4,3,17,13,0,11,3,0,2,13,15,4,no,9,3,3,2,2,4,2,1,#59085997
2,55,3:33,18,0,6,5,11,0,7,8,3,1,1,5,6,7,no,10,2,0,0,4,4,3,1,374
3,46,4:19,0,-6,0,3,0,36,0,13,1,2,2,12,6,0,yes,5,0,7,3,0,0,3,2,
4,45,5:21,3,-5,6,20,16,0,5,0,4,0,0,9,12,2,no,8,3,0,0,1,3,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3:38,0,-6,3,3,18,55,0,0,2,0,7,10,10,0,no,14,3,10,0,0,1,3,1,#55485567
2,64,2:55,18,0,2,7,16,0,3,18,2,1,1,10,4,6,no,11,5,0,2,3,1,3,1,374
3,62,3:34,18,0,5,10,7,1,5,16,3,0,2,6,15,6,yes,3,1,1,2,3,2,5,1,
4,48,3:41,0,-6,6,20,15,0,4,9,4,1,2,9,6,0,no,8,3,0,1,0,5,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:51,0,-6,2,3,9,55,0,0,2,0,6,4,5,0,no,14,3,10,0,0,1,2,2,#43184481
2,63,7:46,9,-2,0,13,13,0,0,30,3,0,3,12,11,6,no,8,3,0,4,3,2,3,0,374
3,52,5:49,16,-1,5,10,22,0,0,0,3,0,2,17,19,11,no,12,4,0,0,5,3,2,1,
4,50,6:14,10,-2,4,7,19,0,4,8,3,1,0,12,10,5,no,13,4,0,1,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:54,10,-2,3,20,19,0,7,0,4,0,1,8,8,5,no,8,5,0,0,3,2,3,1,#62466051
2,47,3:41,0,-5,4,10,13,18,0,7,3,0,1,24,12,3,no,12,2,5,1,1,2,3,1,373
3,47,4:20,12,-1,3,7,21,1,0,4,2,1,2,9,6,8,no,11,4,0,2,3,4,2,0,
4,45,4:56,8,-2,10,10,8,0,7,4,3,1,0,10,25,8,yes,3,2,0,1,3,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:57,0,-6,1,0,4,62,2,0,0,1,8,7,6,0,no,9,1,11,0,0,2,2,1,#59940096
2,60,4:28,9,-2,6,7,19,0,6,15,2,0,2,6,12,5,no,11,4,0,2,1,3,6,0,373
3,52,2:14,18,0,2,7,22,0,3,0,3,0,3,6,6,12,no,13,5,0,0,6,2,2,0,
4,37,4:07,8,-3,1,8,14,0,0,9,2,1,1,11,6,11,no,8,2,0,1,5,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:00,0,-6,3,3,9,62,0,0,3,0,7,8,10,0,no,14,3,11,0,0,2,1,1,#59868424
2,59,2:22,10,0,2,7,15,0,6,19,2,1,0,20,12,8,no,11,3,0,2,3,1,6,0,373
3,44,3:48,15,-1,5,7,15,0,3,0,3,1,0,2,6,10,no,13,2,0,0,5,2,4,1,
4,41,3:05,3,-3,4,3,19,0,0,15,2,2,2,10,12,8,no,9,5,0,2,4,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:28,9,-3,6,5,14,0,9,14,3,0,1,24,8,6,no,10,3,0,2,3,6,1,0,#64298045
2,52,5:25,10,-3,11,10,10,1,5,8,3,0,0,4,20,8,no,12,2,1,1,3,1,5,2,373
3,42,3:02,8,-3,1,3,20,4,0,9,2,1,0,6,5,6,no,14,5,2,1,3,2,2,2,
